Provider,total_claims,unique_patients,unique_physicians,inpatient_claims,outpatient_claims,avg_claim_amount,total_claim_amount,max_claim_amount,avg_deductible,avg_hospital_stay,max_hospital_stay,avg_claim_duration,unique_diagnosis_1,unique_diagnosis_2,unique_diagnosis_3,avg_patient_age,deceased_patient_rate,chronic_alzheimer,chronic_heartfailure,chronic_kidney,chronic_cancer,chronic_diabetes,claims_per_patient,claims_per_physician,inpatient_ratio,diagnosis_diversity,PotentialFraud,FraudProbability,RiskCategory,PredictedFraud
PRV53769,377,354,156,132,245,4469.9734748010615,1685180,73000,367.59151193633954,2.2042440318302385,33.0,3.3448275862068964,302,173,138,73.0079575596817,0.005305039787798408,1.5517241379310345,1.3527851458885942,1.5437665782493368,1.8355437665782492,1.259946949602122,1.0649717514124293,2.4166666666666665,0.35013262599469497,0.8010610079575596,1,0.9908,Critical,1
PRV53770,253,239,86,77,176,3357.786561264822,849520,47000,322.20553359683794,1.5454545454545454,32.0,2.675889328063241,210,132,108,73.83399209486166,0.003952569169960474,1.5968379446640317,1.4229249011857708,1.5849802371541502,1.8616600790513833,1.256916996047431,1.0585774058577406,2.941860465116279,0.30434782608695654,0.8300395256916996,0,0.447,Medium,0
PRV53771,51,50,25,0,51,423.72549019607845,21610,3300,1.9607843137254901,0.0,0.0,1.0980392156862746,47,23,14,68.70588235294117,0.0,1.5294117647058822,1.4313725490196079,1.4901960784313726,1.803921568627451,1.3333333333333333,1.02,2.04,0.0,0.9215686274509803,0,0.0049,Low,0
PRV53772,22,22,13,0,22,245.9090909090909,5410,1300,0.0,0.0,0.0,0.13636363636363635,21,11,9,74.72727272727273,0.0,1.6818181818181819,1.4545454545454546,1.5909090909090908,1.8636363636363635,1.2727272727272727,1.0,1.6923076923076923,0.0,0.9545454545454546,0,0.0009,Low,0
PRV53773,567,531,196,0,567,310.1058201058201,175830,5000,2.998236331569665,0.0,0.0,1.3368606701940036,445,205,159,73.38800705467372,0.003527336860670194,1.6402116402116402,1.4268077601410936,1.6243386243386244,1.8289241622574957,1.3192239858906525,1.0677966101694916,2.892857142857143,0.0,0.7848324514991182,0,0.0374,Low,0
PRV53774,224,206,75,50,174,2631.1160714285716,589370,57000,231.35714285714286,1.5982142857142858,35.0,2.830357142857143,195,94,89,74.33482142857143,0.008928571428571428,1.6026785714285714,1.3883928571428572,1.5625,1.8392857142857142,1.2678571428571428,1.087378640776699,2.986666666666667,0.22321428571428573,0.8705357142857143,0,0.3067,Medium,0
PRV53775,47,45,26,2,45,663.1914893617021,31170,11000,51.40425531914894,0.14893617021276595,4.0,0.574468085106383,46,31,26,75.51063829787235,0.02127659574468085,1.6170212765957446,1.5106382978723405,1.6808510638297873,1.872340425531915,1.3191489361702127,1.0444444444444445,1.8076923076923077,0.0425531914893617,0.9787234042553191,0,0.0017,Low,0
PRV53776,200,191,83,47,153,2859.8,571960,73000,253.68,1.19,35.0,2.185,173,96,93,73.815,0.005,1.62,1.385,1.565,1.83,1.305,1.0471204188481675,2.4096385542168677,0.235,0.865,1,0.9799,Critical,1
PRV53779,49,48,27,0,49,253.6734693877551,12430,2900,2.0408163265306123,0.0,0.0,2.326530612244898,44,31,23,69.95918367346938,0.0,1.6326530612244898,1.510204081632653,1.6938775510204083,1.8775510204081634,1.3061224489795917,1.0208333333333333,1.8148148148148149,0.0,0.8979591836734694,0,0.0008,Low,0
PRV53780,26,26,16,0,26,195.3846153846154,5080,1600,0.0,0.0,0.0,1.1153846153846154,26,17,9,73.23076923076923,0.0,1.4615384615384615,1.5,1.5,1.6538461538461537,1.3461538461538463,1.0,1.625,0.0,1.0,0,0.0003,Low,0
PRV53781,393,371,223,79,314,2450.8651399491096,963190,73000,217.02798982188295,1.2162849872773538,35.0,2.4376590330788805,337,182,137,73.01526717557252,0.002544529262086514,1.5954198473282444,1.3918575063613232,1.6030534351145038,1.8651399491094147,1.2544529262086515,1.059299191374663,1.7623318385650224,0.2010178117048346,0.8575063613231552,1,0.9352,Critical,1
PRV53782,53,39,18,0,53,336.22641509433964,17820,2800,0.0,0.0,0.0,1.2264150943396226,51,26,22,70.60377358490567,0.0,1.7169811320754718,1.4339622641509433,1.6415094339622642,1.8679245283018868,1.3396226415094339,1.358974358974359,2.9444444444444446,0.0,0.9622641509433962,0,0.006,Low,0
PRV53783,30,30,24,0,30,221.33333333333334,6640,3300,0.0,0.0,0.0,1.5333333333333334,30,19,10,70.3,0.0,1.5333333333333334,1.4,1.6,1.9333333333333333,1.2333333333333334,1.0,1.25,0.0,1.0,0,0.001,Low,0
PRV53784,41,38,28,0,41,143.17073170731706,5870,1100,5.121951219512195,0.0,0.0,1.1219512195121952,35,26,16,74.6829268292683,0.0,1.5853658536585367,1.3414634146341464,1.5121951219512195,1.8048780487804879,1.3658536585365855,1.0789473684210527,1.4642857142857142,0.0,0.8536585365853658,0,0.0059,Low,0
PRV53785,129,124,76,0,129,423.1007751937984,54580,3300,3.10077519379845,0.0,0.0,0.8604651162790697,115,60,36,74.96899224806202,0.007751937984496124,1.550387596899225,1.3488372093023255,1.62015503875969,1.875968992248062,1.2325581395348837,1.0403225806451613,1.6973684210526316,0.0,0.8914728682170543,0,0.003,Low,0
PRV53786,1382,538,14,36,1346,517.9160636758321,715760,28000,30.613603473227208,0.15846599131693198,27.0,1.4167872648335744,933,403,290,72.87192474674384,0.005788712011577424,1.5716353111432706,1.4102749638205498,1.6331403762662808,1.841534008683068,1.3068017366136035,2.5687732342007434,98.71428571428571,0.02604920405209841,0.6751085383502171,1,0.9848,Critical,1
PRV53787,74,74,29,32,42,4101.081081081081,303480,22000,461.8378378378378,2.135135135135135,35.0,2.8378378378378377,69,49,40,70.20270270270271,0.0,1.5,1.4054054054054055,1.5405405405405406,1.8243243243243243,1.2297297297297298,1.0,2.5517241379310347,0.43243243243243246,0.9324324324324325,1,0.7251,High,1
PRV53788,18,18,10,0,18,194.44444444444446,3500,900,0.0,0.0,0.0,0.7777777777777778,18,14,9,73.44444444444444,0.0,1.3888888888888888,1.3888888888888888,1.6666666666666667,1.9444444444444444,1.2777777777777777,1.0,1.8,0.0,1.0,0,0.0005,Low,0
PRV53790,493,470,241,44,449,1302.6977687626775,642230,57000,97.48884381338742,0.5172413793103449,25.0,2.101419878296146,398,190,150,72.55172413793103,0.018255578093306288,1.6328600405679514,1.3995943204868153,1.616632860040568,1.8052738336713996,1.332657200811359,1.048936170212766,2.045643153526971,0.08924949290060852,0.8073022312373225,1,0.9849,Critical,1
PRV53791,92,90,29,6,86,675.9782608695652,62190,15000,73.1304347826087,0.3695652173913043,15.0,1.5,88,49,33,73.19565217391305,0.021739130434782608,1.6304347826086956,1.3804347826086956,1.6304347826086956,1.8478260869565217,1.3478260869565217,1.0222222222222221,3.1724137931034484,0.06521739130434782,0.9565217391304348,0,0.0135,Low,0
PRV53792,53,52,20,33,20,5141.698113207547,272510,34000,665.9245283018868,2.7547169811320753,17.0,3.792452830188679,51,40,40,71.56603773584905,0.018867924528301886,1.5471698113207548,1.2830188679245282,1.4150943396226414,1.8113207547169812,1.2075471698113207,1.0192307692307692,2.65,0.6226415094339622,0.9622641509433962,1,0.9463,Critical,1
PRV53793,45,37,27,0,45,571.1111111111111,25700,9200,0.8888888888888888,0.0,0.0,2.2444444444444445,44,28,13,75.57777777777778,0.022222222222222223,1.488888888888889,1.4,1.6666666666666667,1.8,1.2222222222222223,1.2162162162162162,1.6666666666666667,0.0,0.9777777777777777,0,0.0027,Low,0
PRV53794,167,160,92,0,167,285.2694610778443,47640,3300,3.1736526946107784,0.0,0.0,1.0,151,69,56,72.93413173652695,0.017964071856287425,1.6766467065868262,1.4251497005988023,1.5688622754491017,1.8622754491017963,1.3353293413173652,1.04375,1.815217391304348,0.0,0.9041916167664671,0,0.0395,Low,0
PRV53796,28,27,14,0,28,212.85714285714286,5960,1300,3.5714285714285716,0.0,0.0,1.6071428571428572,25,14,11,64.92857142857143,0.0,1.4642857142857142,1.3928571428571428,1.3571428571428572,1.8214285714285714,1.2142857142857142,1.037037037037037,2.0,0.0,0.8928571428571429,0,0.0031,Low,0
PRV53797,4739,2020,6,0,4739,275.0791306182739,1303600,16100,2.958430048533446,0.0,0.0,1.2357037349651825,2264,807,613,73.06372652458325,0.007385524372230428,1.6024477737919391,1.429837518463811,1.6136315678413167,1.841105718506014,1.3097699936695506,2.346039603960396,789.8333333333334,0.0,0.47773791939227683,1,0.9955,Critical,1
PRV53798,38,38,16,0,38,411.05263157894734,15620,3300,0.0,0.0,0.0,0.05263157894736842,37,19,16,72.55263157894737,0.0,1.6578947368421053,1.2894736842105263,1.605263157894737,1.8157894736842106,1.3421052631578947,1.0,2.375,0.0,0.9736842105263158,0,0.0042,Low,0
PRV53799,753,676,264,14,739,406.95883134130145,306440,36000,23.50863213811421,0.08632138114209828,11.0,1.4223107569721116,572,247,190,73.80212483399734,0.006640106241699867,1.6188579017264275,1.3957503320053122,1.5856573705179282,1.8207171314741035,1.2642762284196547,1.113905325443787,2.852272727272727,0.01859229747675963,0.7596281540504648,0,0.2188,Low,0
PRV53801,59,58,38,0,59,445.08474576271186,26260,3300,2.3728813559322033,0.0,0.0,0.4915254237288136,54,32,20,73.77966101694915,0.01694915254237288,1.6101694915254237,1.4745762711864407,1.7118644067796611,1.8305084745762712,1.305084745762712,1.0172413793103448,1.5526315789473684,0.0,0.9152542372881356,0,0.0008,Low,0
PRV53802,80,76,29,46,34,5748.375,459870,37000,589.4,3.65,31.0,3.9625,76,51,53,70.5125,0.0125,1.5125,1.35,1.5125,1.875,1.1875,1.0526315789473684,2.7586206896551726,0.575,0.95,0,0.6135,High,1
PRV53805,70,69,37,0,70,321.7142857142857,22520,3300,2.0,0.0,0.0,0.5857142857142857,65,40,25,70.68571428571428,0.014285714285714285,1.6285714285714286,1.4142857142857144,1.6,1.9285714285714286,1.3571428571428572,1.0144927536231885,1.8918918918918919,0.0,0.9285714285714286,0,0.0008,Low,0
PRV53806,173,161,46,0,173,290.5780346820809,50270,3100,3.179190751445087,0.0,0.0,2.2716763005780347,151,78,52,71.90751445086705,0.011560693641618497,1.6011560693641618,1.4335260115606936,1.5780346820809248,1.8728323699421965,1.3410404624277457,1.0745341614906831,3.760869565217391,0.0,0.8728323699421965,0,0.0144,Low,0
PRV53807,158,155,78,36,122,2373.6075949367087,375030,42000,245.1139240506329,1.3924050632911393,28.0,1.981012658227848,140,85,65,73.31012658227849,0.006329113924050633,1.5822784810126582,1.3164556962025316,1.5506329113924051,1.8417721518987342,1.2784810126582278,1.0193548387096774,2.0256410256410255,0.22784810126582278,0.8860759493670886,0,0.4111,Medium,0
PRV53808,493,468,145,195,298,3909.2292089249495,1927250,57000,422.15415821501017,2.3286004056795133,35.0,3.1419878296146044,349,225,177,73.4685598377282,0.006085192697768763,1.561866125760649,1.3793103448275863,1.5699797160243407,1.81947261663286,1.2616632860040569,1.0534188034188035,3.4,0.39553752535496955,0.7079107505070994,1,0.9844,Critical,1
PRV53812,2,2,2,0,2,130.0,260,200,0.0,0.0,0.0,0.0,2,2,1,81.5,0.0,1.5,1.5,1.5,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0005,Low,0
PRV53814,53,52,8,3,50,566.7924528301887,30040,9000,61.20754716981132,0.22641509433962265,4.0,1.3584905660377358,49,32,21,76.39622641509433,0.018867924528301886,1.4339622641509433,1.3584905660377358,1.5471698113207548,1.7735849056603774,1.3396226415094339,1.0192307692307692,6.625,0.05660377358490566,0.9245283018867925,0,0.0319,Low,0
PRV53815,11,11,2,0,11,163.63636363636363,1800,900,0.0,0.0,0.0,0.0,11,7,4,71.54545454545455,0.0,1.5454545454545454,1.4545454545454546,1.5454545454545454,1.9090909090909092,1.5454545454545454,1.0,5.5,0.0,1.0,0,0.0006,Low,0
PRV53816,194,177,2,0,194,294.89690721649487,57210,3300,4.948453608247423,0.0,0.0,1.4381443298969072,163,88,60,72.70618556701031,0.010309278350515464,1.6288659793814433,1.4484536082474226,1.5618556701030928,1.8505154639175259,1.2731958762886597,1.0960451977401129,97.0,0.0,0.8402061855670103,0,0.0061,Low,0
PRV53817,21,21,2,0,21,246.66666666666666,5180,1200,0.0,0.0,0.0,1.8095238095238095,18,10,3,74.71428571428571,0.0,1.5238095238095237,1.380952380952381,1.6666666666666667,2.0,1.4285714285714286,1.0,10.5,0.0,0.8571428571428571,0,0.0019,Low,0
PRV53818,10,9,1,0,10,102.0,1020,300,0.0,0.0,0.0,2.0,10,7,5,73.4,0.0,1.4,1.5,1.7,2.0,1.1,1.1111111111111112,10.0,0.0,1.0,0,0.0006,Low,0
PRV53819,53,40,1,0,53,338.3018867924528,17930,2900,3.7735849056603774,0.0,0.0,1.6603773584905661,53,27,17,70.22641509433963,0.018867924528301886,1.471698113207547,1.4528301886792452,1.5471698113207548,1.9056603773584906,1.2452830188679245,1.325,53.0,0.0,1.0,0,0.0028,Low,0
PRV53820,15,15,2,0,15,163.33333333333334,2450,700,2.6666666666666665,0.0,0.0,2.3333333333333335,15,12,8,72.8,0.0,1.4666666666666666,1.4666666666666666,1.4,1.9333333333333333,1.4666666666666666,1.0,7.5,0.0,1.0,0,0.0004,Low,0
PRV53821,10,10,1,0,10,107.0,1070,700,0.0,0.0,0.0,3.5,10,5,4,75.9,0.0,1.6,1.2,1.7,1.8,1.3,1.0,10.0,0.0,1.0,0,0.0004,Low,0
PRV53824,114,91,1,0,114,312.10526315789474,35580,4200,3.0701754385964914,0.0,0.0,0.9035087719298246,107,61,39,74.30701754385964,0.0,1.5526315789473684,1.456140350877193,1.5964912280701755,1.8245614035087718,1.2719298245614035,1.2527472527472527,114.0,0.0,0.9385964912280702,0,0.0022,Low,0
PRV53827,9,9,1,0,9,314.44444444444446,2830,800,11.11111111111111,0.0,0.0,4.555555555555555,9,7,3,75.77777777777777,0.0,1.6666666666666667,1.3333333333333333,1.8888888888888888,2.0,1.4444444444444444,1.0,9.0,0.0,1.0,0,0.0003,Low,0
PRV53828,28,24,1,0,28,223.57142857142858,6260,1000,0.0,0.0,0.0,0.03571428571428571,28,20,14,72.25,0.03571428571428571,1.5,1.5,1.4642857142857142,1.9285714285714286,1.1071428571428572,1.1666666666666667,28.0,0.0,1.0,0,0.0011,Low,0
PRV53829,16,16,2,0,16,369.375,5910,2400,11.25,0.0,0.0,1.9375,15,7,6,71.9375,0.0,1.6875,1.625,1.8125,2.0,1.4375,1.0,8.0,0.0,0.9375,0,0.0002,Low,0
PRV53831,83,71,2,0,83,331.9277108433735,27550,3300,1.2048192771084338,0.0,0.0,1.4337349397590362,81,41,31,67.4578313253012,0.0,1.6144578313253013,1.4457831325301205,1.5662650602409638,1.7951807228915662,1.3493975903614457,1.1690140845070423,41.5,0.0,0.9759036144578314,0,0.0021,Low,0
PRV53832,12,12,1,0,12,409.1666666666667,4910,1900,0.0,0.0,0.0,2.0833333333333335,12,10,8,71.5,0.0,1.4166666666666667,1.25,1.4166666666666667,1.8333333333333333,1.0833333333333333,1.0,12.0,0.0,1.0,0,0.0005,Low,0
PRV53835,8,8,2,0,8,287.5,2300,800,0.0,0.0,0.0,3.5,8,2,2,68.25,0.0,1.625,1.625,1.75,1.75,1.375,1.0,4.0,0.0,1.0,0,0.0005,Low,0
PRV53836,49,44,1,0,49,223.87755102040816,10970,1600,2.0408163265306123,0.0,0.0,0.42857142857142855,48,28,25,72.85714285714286,0.0,1.469387755102041,1.3265306122448979,1.4489795918367347,1.8775510204081634,1.183673469387755,1.1136363636363635,49.0,0.0,0.9795918367346939,0,0.003,Low,0
PRV53837,13,13,2,0,13,191.53846153846155,2490,800,6.153846153846154,0.0,0.0,2.769230769230769,13,8,5,77.6923076923077,0.0,1.7692307692307692,1.4615384615384615,1.7692307692307692,2.0,1.3846153846153846,1.0,6.5,0.0,1.0,0,0.0003,Low,0
PRV53838,194,148,1,0,194,297.9381443298969,57800,3300,1.3917525773195876,0.0,0.0,0.8298969072164949,171,95,66,73.97422680412372,0.010309278350515464,1.6185567010309279,1.422680412371134,1.6649484536082475,1.8711340206185567,1.3865979381443299,1.3108108108108107,194.0,0.0,0.8814432989690721,0,0.0108,Low,0
PRV53839,1,1,1,0,1,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0,73.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.003,Low,0
PRV53840,6,6,1,0,6,76.66666666666667,460,200,6.666666666666667,0.0,0.0,0.0,6,2,0,71.16666666666667,0.0,1.3333333333333333,1.5,1.1666666666666667,2.0,1.1666666666666667,1.0,6.0,0.0,1.0,0,0.0023,Low,0
PRV53841,22,19,4,0,22,153.1818181818182,3370,700,4.545454545454546,0.0,0.0,0.0,20,16,10,75.5909090909091,0.0,1.5909090909090908,1.3636363636363635,1.5909090909090908,1.7272727272727273,1.1818181818181819,1.1578947368421053,5.5,0.0,0.9090909090909091,0,0.0023,Low,0
PRV53842,7,7,1,0,7,344.2857142857143,2410,2100,0.0,0.0,0.0,4.0,7,7,3,78.85714285714286,0.0,1.7142857142857142,1.2857142857142858,1.8571428571428572,1.5714285714285714,1.2857142857142858,1.0,7.0,0.0,1.0,0,1e-04,Low,0
PRV53843,14,14,2,0,14,104.28571428571429,1460,500,0.7142857142857143,0.0,0.0,1.6428571428571428,14,8,5,82.35714285714286,0.0,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.8571428571428572,1.4285714285714286,1.0,7.0,0.0,1.0,0,0.0003,Low,0
PRV53844,53,40,1,0,53,149.24528301886792,7910,1000,0.5660377358490566,0.0,0.0,0.6037735849056604,51,27,21,75.45283018867924,0.0,1.4528301886792452,1.4339622641509433,1.528301886792453,1.8113207547169812,1.2641509433962264,1.325,53.0,0.0,0.9622641509433962,0,0.0023,Low,0
PRV53845,20,18,1,0,20,458.0,9160,3200,17.0,0.0,0.0,0.4,17,12,7,75.95,0.0,1.6,1.35,1.55,1.9,1.15,1.1111111111111112,20.0,0.0,0.85,0,0.0155,Low,0
PRV53846,12,11,1,0,12,220.0,2640,1100,0.0,0.0,0.0,0.0,11,5,3,77.5,0.0,1.6666666666666667,1.0833333333333333,1.5,1.8333333333333333,1.1666666666666667,1.0909090909090908,12.0,0.0,0.9166666666666666,0,0.0041,Low,0
PRV53848,8,8,3,0,8,135.0,1080,800,0.0,0.0,0.0,0.0,8,4,3,77.625,0.0,1.75,1.625,1.875,2.0,1.25,1.0,2.6666666666666665,0.0,1.0,0,0.0002,Low,0
PRV53849,21,20,1,0,21,139.52380952380952,2930,600,0.0,0.0,0.0,0.09523809523809523,18,10,7,80.52380952380952,0.0,1.5238095238095237,1.5238095238095237,1.6666666666666667,1.8571428571428572,1.4285714285714286,1.05,21.0,0.0,0.8571428571428571,0,0.0016,Low,0
PRV53850,10,10,1,0,10,172.0,1720,1100,0.0,0.0,0.0,3.3,10,5,7,69.9,0.0,1.7,1.4,1.7,2.0,1.5,1.0,10.0,0.0,1.0,0,0.0004,Low,0
PRV53851,48,47,3,0,48,439.5833333333333,21100,7300,3.3333333333333335,0.0,0.0,1.3541666666666667,46,26,21,70.66666666666667,0.0,1.625,1.5208333333333333,1.7708333333333333,1.8333333333333333,1.4166666666666667,1.0212765957446808,16.0,0.0,0.9583333333333334,0,0.0011,Low,0
PRV53855,20,17,8,20,0,7050.0,141000,22000,1068.0,4.05,13.0,4.05,18,20,18,70.9,0.0,1.3,1.25,1.15,1.85,1.2,1.1764705882352942,2.5,1.0,0.9,1,0.9031,Critical,1
PRV53857,10,10,2,10,0,14000.0,140000,38000,1068.0,6.7,10.0,6.7,9,10,10,75.8,0.0,1.3,1.2,1.3,1.8,1.2,1.0,5.0,1.0,0.9,0,0.0079,Low,0
PRV53859,143,134,7,0,143,236.43356643356643,33810,3300,4.125874125874126,0.0,0.0,1.944055944055944,118,76,54,71.15384615384616,0.013986013986013986,1.5874125874125875,1.4265734265734267,1.5804195804195804,1.902097902097902,1.2937062937062938,1.0671641791044777,20.428571428571427,0.0,0.8251748251748252,0,0.0158,Low,0
PRV53860,1,1,1,0,1,100.0,100,100,0.0,0.0,0.0,0.0,1,1,0,63.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0054,Low,0
PRV53861,2,2,2,2,0,5500.0,11000,7000,1068.0,6.0,10.0,6.0,2,2,2,60.5,0.0,2.0,2.0,1.5,2.0,1.5,1.0,1.0,1.0,1.0,0,0.0009,Low,0
PRV53862,6,6,3,4,2,8350.0,50100,20000,712.0,4.166666666666667,10.0,4.166666666666667,6,5,5,78.83333333333333,0.0,1.8333333333333333,1.5,1.5,1.8333333333333333,1.1666666666666667,1.0,2.0,0.6666666666666666,1.0,0,0.0028,Low,0
PRV53864,2,2,1,0,2,230.0,460,400,0.0,0.0,0.0,0.5,2,2,2,84.0,0.0,2.0,1.0,1.5,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0011,Low,0
PRV53865,6,6,1,6,0,10000.0,60000,12000,1068.0,5.166666666666667,17.0,5.166666666666667,6,6,5,77.33333333333333,0.0,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.5,1.0,6.0,1.0,1.0,0,0.0081,Low,0
PRV53867,13,13,8,9,4,7174.615384615385,93270,34000,739.3846153846154,4.846153846153846,19.0,4.923076923076923,13,12,12,71.84615384615384,0.07692307692307693,1.5384615384615385,1.3076923076923077,1.4615384615384615,1.8461538461538463,1.3076923076923077,1.0,1.625,0.6923076923076923,1.0,0,0.1006,Low,0
PRV53868,28,27,21,10,18,5765.0,161420,57000,384.2857142857143,2.2142857142857144,18.0,2.4642857142857144,28,20,15,72.75,0.0,1.5,1.3571428571428572,1.4285714285714286,1.8214285714285714,1.25,1.037037037037037,1.3333333333333333,0.35714285714285715,1.0,0,0.1599,Low,0
PRV53871,1220,531,5,0,1220,223.54918032786884,272730,6060,2.69672131147541,0.0,0.0,1.2254098360655739,842,340,262,72.4311475409836,0.010655737704918032,1.5811475409836067,1.4213114754098362,1.6254098360655738,1.8270491803278688,1.3270491803278688,2.297551789077213,244.0,0.0,0.6901639344262295,0,0.1763,Low,0
PRV53872,231,142,24,9,222,738.008658008658,170480,28000,43.6017316017316,0.18614718614718614,11.0,1.41991341991342,208,105,83,71.61471861471861,0.008658008658008658,1.593073593073593,1.3203463203463204,1.5844155844155845,1.8311688311688312,1.2640692640692641,1.6267605633802817,9.625,0.03896103896103896,0.9004329004329005,0,0.0755,Low,0
PRV53873,82,76,19,14,68,1422.560975609756,116650,19000,185.5121951219512,0.8658536585365854,14.0,1.7439024390243902,76,43,32,76.1829268292683,0.012195121951219513,1.5975609756097562,1.4024390243902438,1.548780487804878,1.8170731707317074,1.2682926829268293,1.0789473684210527,4.315789473684211,0.17073170731707318,0.926829268292683,0,0.0158,Low,0
PRV53874,524,416,14,0,524,285.4580152671756,149580,3300,3.263358778625954,0.0,0.0,1.4408396946564885,423,198,149,71.88740458015268,0.003816793893129771,1.6698473282442747,1.433206106870229,1.616412213740458,1.833969465648855,1.3244274809160306,1.2596153846153846,37.42857142857143,0.0,0.8072519083969466,0,0.0221,Low,0
PRV53875,41,35,32,0,41,226.58536585365854,9290,2700,0.7317073170731707,0.0,0.0,2.926829268292683,38,26,15,73.41463414634147,0.024390243902439025,1.6585365853658536,1.4390243902439024,1.6097560975609757,1.9024390243902438,1.3414634146341464,1.1714285714285715,1.28125,0.0,0.926829268292683,0,0.0021,Low,0
PRV53876,125,60,7,0,125,250.48,31310,3300,3.6,0.0,0.0,1.096,113,58,43,72.688,0.016,1.464,1.368,1.552,1.816,1.328,2.0833333333333335,17.857142857142858,0.0,0.904,0,0.066,Low,0
PRV53877,19,17,13,0,19,355.2631578947368,6750,2000,0.5263157894736842,0.0,0.0,2.1578947368421053,17,9,3,73.6842105263158,0.05263157894736842,1.6842105263157894,1.368421052631579,1.736842105263158,1.8421052631578947,1.3157894736842106,1.1176470588235294,1.4615384615384615,0.0,0.8947368421052632,0,0.0007,Low,0
PRV53878,46,40,35,5,41,1058.0434782608695,48670,17000,122.3913043478261,0.5217391304347826,13.0,2.6956521739130435,41,28,21,69.47826086956522,0.0,1.565217391304348,1.3478260869565217,1.608695652173913,1.8695652173913044,1.326086956521739,1.15,1.3142857142857143,0.10869565217391304,0.8913043478260869,0,0.0724,Low,0
